team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
VAN,2014,VAN,2014020311,VAN,CHI,HOME,20141123,Team Level,5on4,0.7434,0.7143,0.6667,240.0,2.528,0.31,0.245,0.473,0.095,1.925,0.953,0.287,0.31,0.287,2.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,0.082,0.228,0.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.058,0.0,0.0,0.368,0.368,0.342,1.537,0.107,0.058,0.286,0.04,0.468,1.04,0.107,0.107,0.107,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.013,0.0,0.0,0.12,0.12,0.12
VAN,2014,VAN,2014020321,VAN,N.J,HOME,20141125,Team Level,other,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.124,0.103,0.231,0.033,1.166,0.343,0.124,0.124,0.124,1.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.035,0.0,0.0,0.159,0.159,0.159
VAN,2014,VAN,2014020321,VAN,N.J,HOME,20141125,Team Level,all,0.6066,0.566,0.5949,3600.0,34.887,2.76,2.478,7.891,1.091,18.702,14.079,2.492,2.7,2.443,36.0,11.0,13.0,60.0,2.0,3.0,0.0,11.0,3.0,12.0,16.0,34.0,45.0,1.0,5.0,27.0,20.0,3.0,9.0,35.0,9.0,3.0,0.936,1.116,0.707,1.0,1.0,0.0,60.376,47.0,47.508,7.0,0.519,0.707,0.707,2.571,2.533,2.453,22.325,1.79,1.49,4.955,0.756,13.15,9.859,1.772,1.809,1.791,20.0,12.0,14.0,46.0,0.0,2.0,0.0,2.0,0.0,7.0,21.0,20.0,32.0,3.0,9.0,24.0,16.0,10.0,7.0,26.0,5.0,1.0,0.988,0.594,0.208,0.0,0.0,0.0,45.595,32.0,31.53,3.0,0.322,0.225,0.225,1.887,1.91,1.899
VAN,2014,VAN,2014020321,VAN,N.J,HOME,20141125,Team Level,5on5,0.6228,0.5714,0.6,3205.0,31.389,2.429,2.137,7.244,0.991,16.244,12.954,2.181,2.369,2.132,33.0,9.0,10.0,52.0,2.0,3.0,0.0,11.0,3.0,8.0,15.0,31.0,40.0,1.0,5.0,24.0,19.0,3.0,9.0,31.0,8.0,3.0,0.733,0.989,0.707,1.0,1.0,0.0,52.376,42.0,42.508,7.0,0.442,0.707,0.707,2.164,2.126,2.067,19.421,1.471,1.293,4.376,0.671,11.593,8.595,1.461,1.49,1.48,17.0,11.0,11.0,39.0,0.0,1.0,0.0,2.0,0.0,7.0,18.0,17.0,28.0,3.0,9.0,21.0,16.0,9.0,7.0,23.0,4.0,1.0,0.811,0.452,0.208,0.0,0.0,0.0,38.595,28.0,27.53,3.0,0.266,0.083,0.083,1.655,1.678,1.667
VAN,2014,VAN,2014020321,VAN,N.J,HOME,20141125,Team Level,4on5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2014,VAN,2014020321,VAN,N.J,HOME,20141125,Team Level,5on4,0.6298,0.8,0.7143,240.0,3.498,0.33,0.341,0.647,0.1,2.458,1.125,0.312,0.33,0.312,3.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.203,0.127,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.077,0.0,0.0,0.407,0.407,0.386,1.684,0.194,0.093,0.348,0.052,0.391,0.921,0.187,0.194,0.187,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.052,0.142,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.021,0.142,0.142,0.073,0.073,0.072
VAN,2014,VAN,2014020340,VAN,CBJ,AWAY,20141128,Team Level,other,0.6292,0.5,0.5,104.0,1.409,0.75,0.064,0.126,0.036,0.498,0.526,0.75,0.75,0.75,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.077,0.0,0.673,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.017,0.0,0.0,0.767,0.767,0.767,1.849,0.442,0.154,0.295,0.043,0.526,0.54,0.396,0.442,0.396,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.165,0.277,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.037,0.0,0.0,0.479,0.479,0.428
VAN,2014,VAN,2014020340,VAN,CBJ,AWAY,20141128,Team Level,all,0.4662,0.4536,0.4625,3600.0,25.727,2.18,1.528,5.829,0.894,14.768,11.801,2.157,2.289,2.265,30.0,7.0,7.0,44.0,5.0,1.0,0.0,4.0,1.0,9.0,17.0,25.0,32.0,3.0,6.0,31.0,21.0,2.0,4.0,31.0,4.0,2.0,0.897,0.385,0.898,2.0,2.0,1.0,47.378,37.0,39.455,2.0,0.311,0.225,0.225,2.266,2.386,2.383,31.044,2.496,2.035,7.674,0.964,17.266,12.565,2.373,2.383,2.264,31.0,12.0,10.0,53.0,0.0,1.0,0.0,9.0,4.0,12.0,17.0,31.0,43.0,2.0,4.0,35.0,35.0,10.0,8.0,34.0,6.0,3.0,0.934,0.757,0.806,0.0,0.0,0.0,49.688,43.0,40.531,3.0,0.423,0.085,0.085,2.835,2.701,2.572
VAN,2014,VAN,2014020340,VAN,CBJ,AWAY,20141128,Team Level,5on5,0.4211,0.4767,0.4789,3090.0,23.658,1.418,1.434,5.582,0.84,14.028,10.698,1.395,1.527,1.503,28.0,6.0,7.0,41.0,4.0,1.0,0.0,3.0,1.0,9.0,16.0,24.0,30.0,2.0,4.0,25.0,20.0,2.0,3.0,29.0,4.0,1.0,0.808,0.385,0.225,2.0,2.0,0.0,44.378,34.0,36.455,2.0,0.286,0.225,0.225,1.479,1.599,1.596,26.177,1.949,1.734,6.793,0.826,15.089,10.61,1.872,1.835,1.762,25.0,12.0,8.0,45.0,0.0,1.0,0.0,7.0,2.0,12.0,15.0,25.0,37.0,2.0,4.0,25.0,33.0,8.0,8.0,30.0,5.0,2.0,0.828,0.593,0.529,0.0,0.0,0.0,41.688,37.0,34.531,3.0,0.351,0.085,0.085,2.215,2.082,2.003
VAN,2014,VAN,2014020340,VAN,CBJ,AWAY,20141128,Team Level,4on5,0.1091,0.1667,0.25,263.0,0.66,0.012,0.03,0.122,0.018,0.242,0.576,0.012,0.012,0.012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.009,0.0,0.0,0.021,0.021,0.021,2.175,0.098,0.138,0.535,0.064,1.424,0.741,0.098,0.098,0.098,3.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.032,0.0,0.0,0.13,0.13,0.13
VAN,2014,VAN,2014020340,VAN,CBJ,AWAY,20141128,Team Level,5on4,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843,0.008,0.009,0.051,0.032,0.227,0.673,0.008,0.008,0.008,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.003,0.0,0.0,0.011,0.011,0.011
VAN,2014,VAN,2014020356,VAN,DET,AWAY,20141130,Team Level,other,0.5452,0.6154,0.6667,300.0,5.465,0.959,0.384,1.137,0.241,3.54,1.739,0.888,0.959,0.888,7.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,6.0,7.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,0.132,0.312,0.514,1.0,0.0,0.0,8.0,8.0,8.0,0.0,0.123,0.0,0.0,1.081,1.081,1.001,3.119,0.8,0.168,0.666,0.083,1.097,1.185,0.8,0.8,0.8,4.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.041,0.112,0.648,0.0,0.0,1.0,5.0,4.0,4.0,1.0,0.039,0.0,0.0,0.839,0.839,0.839
VAN,2014,VAN,2014020356,VAN,DET,AWAY,20141130,Team Level,all,0.4718,0.4857,0.525,3600.0,29.878,2.637,1.894,6.784,1.013,17.656,12.017,2.539,2.633,2.535,33.0,9.0,9.0,51.0,3.0,0.0,0.0,6.0,1.0,19.0,13.0,30.0,39.0,5.0,10.0,28.0,30.0,2.0,4.0,33.0,6.0,3.0,0.753,0.813,1.071,2.0,0.0,1.0,49.345,42.0,40.79,2.0,0.449,0.0,0.147,2.938,2.936,2.828,28.074,2.952,2.035,6.344,0.849,15.102,10.717,2.886,2.955,2.888,30.0,8.0,16.0,54.0,5.0,1.0,1.0,8.0,4.0,12.0,8.0,25.0,33.0,4.0,8.0,39.0,13.0,7.0,15.0,25.0,10.0,3.0,0.565,1.324,1.064,2.0,1.0,2.0,56.102,38.0,39.171,9.0,0.436,0.208,0.402,2.986,2.989,2.963
VAN,2014,VAN,2014020356,VAN,DET,AWAY,20141130,Team Level,5on5,0.4364,0.4691,0.5167,2764.0,22.034,1.102,1.277,5.321,0.704,12.886,9.711,1.078,1.098,1.074,23.0,8.0,7.0,38.0,1.0,0.0,0.0,5.0,0.0,14.0,11.0,22.0,30.0,4.0,8.0,22.0,27.0,2.0,3.0,27.0,4.0,0.0,0.601,0.501,0.0,1.0,0.0,0.0,36.345,31.0,29.79,2.0,0.259,0.0,0.147,1.214,1.211,1.188,21.197,1.423,1.492,4.863,0.656,12.288,8.277,1.406,1.425,1.408,21.0,8.0,14.0,43.0,2.0,0.0,0.0,6.0,4.0,11.0,6.0,19.0,27.0,4.0,8.0,30.0,11.0,4.0,11.0,22.0,7.0,0.0,0.492,0.931,0.0,2.0,0.0,0.0,45.102,29.0,30.171,7.0,0.308,0.0,0.0,1.731,1.734,1.713
VAN,2014,VAN,2014020356,VAN,DET,AWAY,20141130,Team Level,4on5,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.758,0.729,0.374,0.815,0.11,1.717,1.255,0.68,0.729,0.68,5.0,0.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.032,0.281,0.416,0.0,1.0,1.0,6.0,5.0,5.0,0.0,0.089,0.208,0.402,0.416,0.416,0.412
VAN,2014,VAN,2014020356,VAN,DET,AWAY,20141130,Team Level,5on4,1.0,1.0,1.0,227.0,2.379,0.576,0.232,0.326,0.068,1.23,0.567,0.573,0.576,0.573,3.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.02,0.0,0.557,0.0,0.0,1.0,5.0,3.0,3.0,0.0,0.067,0.0,0.0,0.643,0.643,0.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2014,VAN,2014020365,VAN,WSH,AWAY,20141202,Team Level,other,0.0929,0.0909,0.1111,237.0,0.784,0.075,0.055,0.149,0.019,0.336,0.366,0.075,0.075,0.075,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.014,0.0,0.0,0.089,0.089,0.089,5.814,0.732,0.551,1.042,0.21,3.816,1.648,0.667,0.732,0.667,4.0,4.0,2.0,10.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,7.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,0.22,0.226,0.286,0.0,1.0,0.0,10.0,8.0,8.0,0.0,0.141,0.286,0.286,0.587,0.587,0.568
VAN,2014,VAN,2014020365,VAN,WSH,AWAY,20141202,Team Level,all,0.6192,0.4444,0.5,3600.0,32.561,3.979,2.212,6.433,0.98,17.304,13.092,3.914,4.105,4.038,32.0,12.0,12.0,56.0,4.0,2.0,1.0,9.0,2.0,13.0,14.0,28.0,40.0,2.0,4.0,29.0,17.0,5.0,8.0,31.0,9.0,4.0,0.762,0.991,2.225,0.0,0.0,4.0,58.84,44.0,45.921,6.0,0.502,1.052,1.052,3.428,3.568,3.519,31.102,2.447,2.126,6.548,1.01,18.24,13.629,2.372,2.353,2.278,25.0,19.0,26.0,70.0,3.0,1.0,0.0,11.0,0.0,17.0,12.0,22.0,41.0,5.0,10.0,32.0,30.0,10.0,9.0,32.0,11.0,1.0,0.974,1.187,0.286,2.0,1.0,0.0,66.574,44.0,42.06,7.0,0.464,0.286,0.286,2.625,2.513,2.483
VAN,2014,VAN,2014020365,VAN,WSH,AWAY,20141202,Team Level,5on5,0.5606,0.4412,0.5,2955.0,25.093,1.855,1.637,5.394,0.776,13.314,11.024,1.822,1.982,1.946,25.0,9.0,11.0,45.0,1.0,1.0,0.0,9.0,2.0,10.0,11.0,24.0,33.0,2.0,4.0,22.0,17.0,3.0,7.0,24.0,9.0,1.0,0.627,0.991,0.237,0.0,0.0,1.0,47.84,34.0,35.921,6.0,0.339,0.179,0.179,2.015,2.155,2.122,23.839,1.454,1.437,5.295,0.762,13.536,11.517,1.446,1.36,1.353,19.0,15.0,23.0,57.0,2.0,0.0,0.0,9.0,0.0,14.0,9.0,17.0,32.0,5.0,10.0,29.0,27.0,8.0,8.0,27.0,7.0,0.0,0.754,0.7,0.0,2.0,0.0,0.0,53.574,34.0,32.06,7.0,0.29,0.0,0.0,1.744,1.632,1.623
VAN,2014,VAN,2014020365,VAN,WSH,AWAY,20141202,Team Level,4on5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.449,0.261,0.138,0.211,0.038,0.888,0.464,0.259,0.261,0.259,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.261,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.034,0.0,0.0,0.294,0.294,0.292
VAN,2014,VAN,2014020365,VAN,WSH,AWAY,20141202,Team Level,5on4,1.0,1.0,1.0,288.0,6.685,2.048,0.521,0.889,0.186,3.654,1.701,2.017,2.048,2.017,6.0,3.0,1.0,10.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.06,0.0,1.988,0.0,0.0,3.0,10.0,9.0,9.0,0.0,0.149,0.873,0.873,1.324,1.324,1.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,2014,VAN,2014020376,VAN,PIT,AWAY,20141204,Team Level,other,0.0639,0.3333,0.3333,120.0,0.748,0.026,0.029,0.224,0.022,0.331,0.368,0.026,0.026,0.026,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.007,0.0,0.0,0.032,0.032,0.032,1.676,0.381,0.132,0.29,0.034,0.53,0.633,0.381,0.381,0.381,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.019,0.0,0.361,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.033,0.0,0.0,0.414,0.414,0.414
VAN,2014,VAN,2014020376,VAN,PIT,AWAY,20141204,Team Level,all,0.4923,0.5567,0.5915,3600.0,31.162,2.682,2.09,7.06,0.932,16.325,12.91,2.605,2.933,2.847,31.0,11.0,12.0,54.0,3.0,2.0,0.0,3.0,0.0,16.0,18.0,28.0,39.0,3.0,6.0,29.0,22.0,3.0,3.0,30.0,8.0,4.0,0.614,0.97,1.098,0.0,1.0,2.0,60.118,42.0,46.131,2.0,0.444,0.466,0.466,2.66,2.892,2.86,22.25,2.766,1.629,5.076,0.634,10.77,8.126,2.58,2.575,2.41,22.0,7.0,14.0,43.0,0.0,3.0,0.0,3.0,1.0,8.0,14.0,22.0,29.0,3.0,6.0,21.0,33.0,5.0,6.0,20.0,3.0,6.0,0.503,0.432,1.831,0.0,0.0,0.0,39.168,29.0,26.789,3.0,0.36,0.772,0.772,2.354,2.227,2.217
VAN,2014,VAN,2014020376,VAN,PIT,AWAY,20141204,Team Level,5on5,0.5456,0.5769,0.6034,2952.0,25.967,2.22,1.647,6.021,0.797,13.267,11.048,2.143,2.471,2.385,25.0,10.0,10.0,45.0,2.0,2.0,0.0,3.0,0.0,14.0,14.0,23.0,33.0,3.0,6.0,24.0,20.0,3.0,2.0,24.0,8.0,3.0,0.551,0.97,0.699,0.0,1.0,1.0,51.118,35.0,39.131,1.0,0.339,0.466,0.466,2.093,2.325,2.293,17.528,1.849,1.273,4.223,0.518,8.798,6.339,1.663,1.659,1.494,18.0,5.0,10.0,33.0,0.0,3.0,0.0,3.0,1.0,7.0,9.0,18.0,23.0,3.0,6.0,17.0,33.0,3.0,3.0,17.0,2.0,4.0,0.413,0.266,1.17,0.0,0.0,0.0,29.168,23.0,20.789,2.0,0.268,0.772,0.772,1.345,1.218,1.208
VAN,2014,VAN,2014020376,VAN,PIT,AWAY,20141204,Team Level,4on5,0.5189,0.125,0.25,288.0,0.959,0.399,0.088,0.083,0.019,0.163,0.249,0.399,0.399,0.399,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.399,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.021,0.0,0.0,0.419,0.419,0.419,2.138,0.37,0.141,0.474,0.061,1.228,0.727,0.37,0.37,0.37,1.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.071,0.0,0.3,0.0,0.0,0.0,7.0,3.0,3.0,1.0,0.04,0.0,0.0,0.41,0.41,0.41
VAN,2014,VAN,2014020376,VAN,PIT,AWAY,20141204,Team Level,5on4,0.1863,0.875,0.8333,240.0,3.489,0.038,0.327,0.733,0.093,2.564,1.245,0.038,0.038,0.038,4.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.078,0.0,0.0,0.115,0.115,0.115,0.909,0.166,0.083,0.088,0.021,0.214,0.428,0.166,0.166,0.166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.166,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.019,0.0,0.0,0.185,0.185,0.185
VAN,2014,VAN,2014020392,VAN,TOR,AWAY,20141206,Team Level,other,0.6239,0.8571,0.8,135.0,3.305,1.035,0.24,0.676,0.12,1.031,0.898,0.927,1.035,0.927,4.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.087,0.948,0.0,0.0,1.0,6.0,4.0,4.0,0.0,0.083,0.412,0.412,0.705,0.705,0.622,0.656,0.624,0.016,0.017,0.017,0.164,0.162,0.624,0.624,0.624,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.624,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.004,0.0,0.0,0.628,0.628,0.628
VAN,2014,VAN,2014020392,VAN,TOR,AWAY,20141206,Team Level,all,0.5506,0.6594,0.6442,3600.0,46.576,3.285,3.222,10.505,1.63,27.818,20.54,3.136,3.271,3.122,46.0,21.0,24.0,91.0,2.0,1.0,1.0,13.0,1.0,31.0,19.0,44.0,65.0,4.0,8.0,29.0,29.0,8.0,11.0,57.0,7.0,3.0,1.621,0.716,0.948,1.0,0.0,1.0,87.959,67.0,65.736,9.0,0.746,0.412,0.412,3.618,3.603,3.469,26.581,2.681,1.666,6.295,0.832,13.87,11.656,2.655,2.686,2.661,28.0,9.0,10.0,47.0,5.0,1.0,1.0,2.0,0.0,14.0,15.0,23.0,32.0,6.0,12.0,30.0,41.0,10.0,21.0,27.0,7.0,3.0,0.658,0.788,1.235,2.0,1.0,2.0,49.4,37.0,37.735,17.0,0.357,0.312,0.312,2.725,2.732,2.708
